label_1,type_1,subtyp_1,spec_1,dim1,dim2,cblcpty1,conntr1,status,cmpownr,label_2,type_2,subtyp_2,spec_2,dim1_2,dim2_2,cblcpty2,conntr2,featno1,label_3,type_3,subtyp3,spec_3,dim1_3,dim2_3,cblcpty3,conntr3,featno2,label_4,type_4,subtyp4,spec_4,dim1_4,dim2_4,cblcpty4,conntr4,featno3,label_5,type_5,subtyp5,spec_5,dim1_5,dim2_5,cblcpty5,conntr5,featno4,label_6,type_6,subtyp6,spec_6,dim1_6,dim2_6,cblcpty6,conntr6,featno5,label_7,type_7,subtyp7,spec_7,dim1_7,dim2_7,cblcpty7,conntr7,featno6,label_8,type_8,subtyp_8,spec_8,dim1_8,dim2_8,cblcpty8,conntr8,featno7,strtfeat,endfeat,lat,lon,sg21,sg26,address,pon_no,zone_no,subplace,mainplce,mun,stackref,datecrtd,crtdby,date_edt,editby,comments,alpha,num1,num2,num3
MAM.P.C727,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C741,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C741,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C741,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C741,Slack Bracket,Bracket,,,,Null,Null,,MAM.P.C741,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,,MAM.P.C741,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,,MAM.P.C741,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.42494029350449","-25.70699017769676",,Null,,"151","10","799046029",City of Tshwane,City of Tshwane,MAM,,,,,,C,"7","4","1"
MAM.P.C728,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C742,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C742,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C742,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C742,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C742,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C742,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C742,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.424870790468898","-25.70717652315887",,Null,,"151","11","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C742
ODCFD08L Joint
MAM.DIS.DM.P.C742
MAM.STS.16.DIS.DM.P.C742-C10P5.L3
24F Mini-ADSS
MAM.DF.24F.P.C176-P.C748",C,"7","4","2"
MAM.P.C729,Pole,Creosote,H4SANS754,7m,120-140mm,Null,Null,Permission not granted,PlanNet,MAM.P.C743,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C743,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C743,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C743,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C743,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C743,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C743,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.42541714868613","-25.70769596967954",,Null,,"151","11","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C743
ODCFD08L Joint
MAM.DIS.DM.P.C743
MAM.STS.16.DIS.DM.P.C743-C10P5.L4
24F Mini-ADSS
MAM.DF.24F.P.C176-P.C748",C,"7","4","3"
MAM.P.C730,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C744,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C744,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C744,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C744,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C744,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C744,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C744,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.425772586188067","-25.707972703163172",,Null,,"151","11","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C744
ODCFD08L Joint
MAM.DIS.DM.P.C744
MAM.STS.16.DIS.DM.P.C744-C10P5.L6
24F Mini-ADSS
MAM.DF.24F.P.C176-P.C748
24F Mini-ADSS
MAM.DF.24F.P.C744-P.C745",C,"7","4","4"
MAM.P.C731,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C745,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"1",MAM.P.C745,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C745,Hook,Offset Bracket,1Way,(R19*W12.50mm)*1,Null,Null,Null,"1",MAM.P.C745,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C745,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C745,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C745,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.426227546190535","-25.707700539590274",,Null,,"151","11","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C745
ODCFD08L Joint
MAM.DIS.DM.P.C745
MAM.STS.16.DIS.DM.P.C745-C10P5.L5
24F Mini-ADSS
MAM.DF.24F.P.C744-P.C745",C,"7","4","5"
MAM.P.C732,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C746,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C746,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C746,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C746,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C746,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C746,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C746,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.426353472619788","-25.708159561735613",,Null,,"151","11","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C746
ODCFD08L Joint
MAM.DIS.DM.P.C746
MAM.STS.16.DIS.DM.P.C746-C10P5.L7
24F Mini-ADSS
MAM.DF.24F.P.C176-P.C748",C,"7","4","6"
MAM.P.C733,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",,Slack Bracket,Bracket,,,,Null,Null,,,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,,,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,,,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,,,,Null,,,"9",,,,,,,,,,,,,
MAM.P.C734,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C748,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"1",MAM.P.C748,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C748,Hook,Offset Bracket,1Way,(R19*W12.50mm)*1,Null,Null,Null,"1",MAM.P.C748,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C748,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C748,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C748,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.426398156191443","-25.708620107184547",,Null,,"151","11","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C748
ODCFD08L Joint
MAM.DIS.DM.P.C748
MAM.STS.16.DIS.DM.P.C748-C10P5.L8
24F Mini-ADSS
MAM.DF.24F.P.C176-P.C748",C,"7","4","8"
MAM.P.C735,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C749,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C749,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C749,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C749,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C749,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C749,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C749,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.424663202982593","-25.704922395508284",,Null,,"152","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C749
ODCFD08L Joint
MAM.DIS.DM.P.C749
MAM.STS.16.DIS.DM.P.C749-C10P6.L1
24F Mini-ADSS
MAM.DF.24F.P.C179-P.C761",C,"7","4","9"
MAM.P.C736,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C750,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C750,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C750,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C750,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C750,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C750,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C750,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.42470576591442","-25.705389180292048",,Null,,"152","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C750
ODCFD08L Joint
MAM.DIS.DM.P.C750
MAM.STS.16.DIS.DM.P.C750-C10P6.L2
24F Mini-ADSS
MAM.DF.24F.P.C179-P.C761",C,"7","5","0"
MAM.P.C737,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C751,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C751,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C751,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C751,Slack Bracket,Bracket,,,,Null,Null,,MAM.P.C751,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,,MAM.P.C751,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,,MAM.P.C751,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.424605784728115","-25.705410357663535",,Null,,"152","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,,C,"7","5","1"
MAM.P.C738,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C752,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C752,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C752,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C752,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C752,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C752,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C752,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.424492503413266","-25.7054226929708",,Null,,"152","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C752
ODCFD08L Joint
MAM.DIS.DM.P.C752
MAM.STS.16.DIS.DM.P.C752-C10P6.L3
24F Mini-ADSS
MAM.DF.24F.P.C179-P.C761",C,"7","5","2"
MAM.P.C739,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C753,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C753,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C753,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C753,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C753,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C753,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C753,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.424492503413266","-25.70582484511584",,Null,,"152","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C753
ODCFD08L Joint
MAM.DIS.DM.P.C753
MAM.STS.16.DIS.DM.P.C753-C10P6.L4
24F Mini-ADSS
MAM.DF.24F.P.C179-P.C761",C,"7","5","3"
MAM.P.C740,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C754,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C754,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C754,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C754,Slack Bracket,Bracket,,,,Null,Null,,MAM.P.C754,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,,MAM.P.C754,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,,MAM.P.C754,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.42435231886924","-25.705818466640228",,Null,,"152","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,,C,"7","5","4"
MAM.P.C741,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C755,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C755,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C755,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C755,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C755,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C755,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C755,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.42426146903703","-25.70625035458242",,Null,,"152","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C755
ODCFD08L Joint
MAM.DIS.DM.P.C755
MAM.STS.16.DIS.DM.P.C755-C10P6.L5
24F Mini-ADSS
MAM.DF.24F.P.C179-P.C761",C,"7","5","5"
MAM.P.C742,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C756,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C756,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C756,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C756,Slack Bracket,Bracket,,,,Null,Null,,MAM.P.C756,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,,MAM.P.C756,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,,MAM.P.C756,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.424375694339936","-25.706255434891645",,Null,,"152","10","799046029",City of Tshwane,City of Tshwane,MAM,,,,,,C,"7","5","6"
MAM.P.C743,Pole,Creosote,H4SANS754,7m,120-140mm,Null,Null,Permission not granted,PlanNet,MAM.P.C757,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C757,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C757,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C757,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C757,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C757,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C757,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.424487933502526","-25.70626050993962",,Null,,"152","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C757
ODCFD08L Joint
MAM.DIS.DM.P.C757
MAM.STS.16.DIS.DM.P.C757-C10P6.L6
24F Mini-ADSS
MAM.DF.24F.P.C179-P.C761",C,"7","5","7"
MAM.P.C744,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",,Slack Bracket,Bracket,,,,Null,Null,,,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,,,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,,,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,,,,Null,,,"9",,,,,,,,,,,,,
MAM.P.C745,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C759,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C759,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C759,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C759,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C759,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C759,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C759,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.424789547611304","-25.70630620904701",,Null,,"152","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C759
ODCFD08L Joint
MAM.DIS.DM.P.C759
MAM.STS.16.DIS.DM.P.C759-C10P6.L7
24F Mini-ADSS
MAM.DF.24F.P.C179-P.C761",C,"7","5","9"
MAM.P.C746,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C760,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C760,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C760,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C760,Slack Bracket,Bracket,,,,Null,Null,,MAM.P.C760,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,,MAM.P.C760,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,,MAM.P.C760,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.424761112611158","-25.70644889181564",,Null,,"152","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,,C,"7","6","0"
MAM.P.C747,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C761,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"1",MAM.P.C761,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C761,Hook,Offset Bracket,1Way,(R19*W12.50mm)*1,Null,Null,Null,"1",MAM.P.C761,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C761,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C761,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C761,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.42473267761101","-25.706591574584266",,Null,,"152","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C761
ODCFD08L Joint
MAM.DIS.DM.P.C761
MAM.STS.16.DIS.DM.P.C761-C10P6.L8
24F Mini-ADSS
MAM.DF.24F.P.C179-P.C761",C,"7","6","1"
MAM.P.C748,Pole,Creosote,H4SANS754,7m,120-140mm,Null,Null,Permission not granted,PlanNet,MAM.P.C762,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C762,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C762,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C762,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C762,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C762,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C762,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.424894655558294","-25.704383799929463",,Null,,"153","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C762
ODCFD08L Joint
MAM.DIS.DM.P.C762
MAM.STS.16.DIS.DM.P.C762-C10P7.L1
24F Mini-ADSS
MAM.DF.24F.P.C182-P.C775",C,"7","6","2"
MAM.P.C749,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C763,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C763,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C763,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C763,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C763,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C763,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C763,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.424937308058528","-25.704679320823924",,Null,,"153","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C763
ODCFD08L Joint
MAM.DIS.DM.P.C763
MAM.STS.16.DIS.DM.P.C763-C10P7.L2
24F Mini-ADSS
MAM.DF.24F.P.C182-P.C775",C,"7","6","3"
MAM.P.C750,Pole,Creosote,H4SANS754,7m,120-140mm,Null,Null,Permission not granted,PlanNet,MAM.P.C764,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C764,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C764,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C764,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C764,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C764,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C764,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.425144477345366","-25.704920002789507",,Null,,"153","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C764
ODCFD08L Joint
MAM.DIS.DM.P.C764
MAM.STS.16.DIS.DM.P.C764-C10P7.L3
24F Mini-ADSS
MAM.DF.24F.P.C182-P.C775",C,"7","6","4"
MAM.P.C751,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C765,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C765,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C765,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C765,Slack Bracket,Bracket,,,,Null,Null,,MAM.P.C765,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,,MAM.P.C765,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,,MAM.P.C765,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.425235934758987","-25.704993565517118",,Null,,"153","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,,C,"7","6","5"
MAM.P.C752,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C766,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C766,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C766,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C766,Slack Bracket,Bracket,,,,Null,Null,,MAM.P.C766,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,,MAM.P.C766,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,,MAM.P.C766,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.425418316508825","-25.705089056546623",,Null,,"153","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,,C,"7","6","6"
