label,type,subtyp,spec,dim1,dim2,cblcpty,conntr,ntwrkptn,cmpownr,strtfeat,endfeat,lat,lon,sg21,sg26,address,pon_no,zone_no,subplace,mainplce,mun,stackref,datecrtd,crtdby,date_edt,editby,comments
DR1737347,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A018,,,,,,,1,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1738332,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A021,LAW.ONT.DR1738332,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738333,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A021,LAW.ONT.DR1738333,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738334,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A021,LAW.ONT.DR1738334,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738335,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A021,LAW.ONT.DR1738335,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738336,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A021,LAW.ONT.DR1738336,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738337,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A021,LAW.ONT.DR1738337,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738338,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A021,LAW.ONT.DR1738338,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738339,Cable,Drop,SM/G657A2,2.8mm,25m,1F,,,PlanNet,LAW.P.A021,LAW.ONT.DR1738339,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738324,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A023,LAW.ONT.DR1738324,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738325,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A023,LAW.ONT.DR1738325,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738326,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A023,LAW.ONT.DR1738326,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738327,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A023,LAW.ONT.DR1738327,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738328,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A023,LAW.ONT.DR1738328,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738329,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A023,LAW.ONT.DR1738329,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738330,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A023,LAW.ONT.DR1738330,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738331,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A023,,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1738252,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A025,LAW.ONT.DR1738252,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738253,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A025,LAW.ONT.DR1738253,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738254,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A025,LAW.ONT.DR1738254,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738255,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A025,LAW.ONT.DR1738255,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738256,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A025,LAW.ONT.DR1738256,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738257,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A025,LAW.ONT.DR1738257,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738258,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A025,LAW.ONT.DR1738258,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738259,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A025,,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1738348,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A026,LAW.ONT.DR1738348,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738349,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A026,LAW.ONT.DR1738349,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738350,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A026,LAW.ONT.DR1738350,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738351,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A026,LAW.ONT.DR1738351,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738352,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A026,LAW.ONT.DR1738352,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738353,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A026,LAW.ONT.DR1738353,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738354,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A026,LAW.ONT.DR1738354,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738355,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A026,,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1738365,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A027,LAW.ONT.DR1738365,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738366,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A027,LAW.ONT.DR1738366,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738367,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A027,LAW.ONT.DR1738367,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738368,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A027,LAW.ONT.DR1738368,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738369,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A027,LAW.ONT.DR1738369,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738370,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A027,LAW.ONT.DR1738370,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738371,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A027,LAW.ONT.DR1738371,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738364,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A027,,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1738340,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A028,LAW.ONT.DR1738340,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738341,Cable,Drop,SM/G657A2,2.8mm,25m,1F,,,PlanNet,LAW.P.A028,LAW.ONT.DR1738341,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738342,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A028,LAW.ONT.DR1738342,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738343,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A028,LAW.ONT.DR1738343,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738344,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A028,LAW.ONT.DR1738344,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738345,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A028,LAW.ONT.DR1738345,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738346,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A028,LAW.ONT.DR1738346,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738347,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A028,,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1738300,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A031,LAW.ONT.DR1738300,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738301,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A031,LAW.ONT.DR1738301,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738302,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A031,LAW.ONT.DR1738302,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738303,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A031,LAW.ONT.DR1738303,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738304,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A031,LAW.ONT.DR1738304,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738305,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A031,LAW.ONT.DR1738305,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738306,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A031,LAW.ONT.DR1738306,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738307,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A031,LAW.ONT.DR1738307,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738308,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A033,LAW.ONT.DR1738308,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738309,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A033,LAW.ONT.DR1738309,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738310,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A033,LAW.ONT.DR1738310,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738311,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A033,LAW.ONT.DR1738311,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738312,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A033,LAW.ONT.DR1738312,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738313,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A033,LAW.ONT.DR1738313,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738314,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A033,LAW.ONT.DR1738314,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738315,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A033,LAW.ONT.DR1738315,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738316,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A035,LAW.ONT.DR1738316,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738317,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A035,LAW.ONT.DR1738317,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738318,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A035,LAW.ONT.DR1738318,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738319,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A035,LAW.ONT.DR1738319,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738320,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A035,LAW.ONT.DR1738320,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738321,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A035,LAW.ONT.DR1738321,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738322,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A035,LAW.ONT.DR1738322,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738323,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A035,,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1738268,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A036,LAW.ONT.DR1738268,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738269,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A036,LAW.ONT.DR1738269,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738270,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A036,LAW.ONT.DR1738270,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738271,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A036,LAW.ONT.DR1738271,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738272,Cable,Drop,SM/G657A2,2.8mm,25m,1F,,,PlanNet,LAW.P.A036,LAW.ONT.DR1738272,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738273,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A036,LAW.ONT.DR1738273,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738274,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A036,LAW.ONT.DR1738274,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738275,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A036,LAW.ONT.DR1738275,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738284,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A037,LAW.ONT.DR1738284,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738285,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A037,LAW.ONT.DR1738285,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738286,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A037,LAW.ONT.DR1738286,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738287,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A037,LAW.ONT.DR1738287,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738288,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A037,LAW.ONT.DR1738288,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738289,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A037,LAW.ONT.DR1738289,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738290,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A037,LAW.ONT.DR1738290,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738291,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A037,LAW.ONT.DR1738291,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738276,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A038,LAW.ONT.DR1738276,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738277,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A038,LAW.ONT.DR1738277,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738278,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A038,LAW.ONT.DR1738278,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738279,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A038,LAW.ONT.DR1738279,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738280,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A038,LAW.ONT.DR1738280,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738281,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A038,LAW.ONT.DR1738281,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738282,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A038,LAW.ONT.DR1738282,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738283,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A038,,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1738260,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A039,LAW.ONT.DR1738260,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738261,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A039,LAW.ONT.DR1738261,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738262,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A039,LAW.ONT.DR1738262,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738263,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A039,LAW.ONT.DR1738263,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738264,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A039,LAW.ONT.DR1738264,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738265,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A039,LAW.ONT.DR1738265,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738266,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A039,LAW.ONT.DR1738266,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738267,Cable,Drop,SM/G657A2,2.8mm,25m,1F,,,PlanNet,LAW.P.A039,LAW.ONT.DR1738267,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738292,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A040,LAW.ONT.DR1738292,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738293,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A040,LAW.ONT.DR1738293,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738294,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A040,LAW.ONT.DR1738294,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738295,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A040,LAW.ONT.DR1738295,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738296,Cable,Drop,SM/G657A2,2.8mm,25m,1F,,,PlanNet,LAW.P.A040,LAW.ONT.DR1738296,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738297,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A040,LAW.ONT.DR1738297,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738298,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A040,LAW.ONT.DR1738298,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738299,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A040,,,,,,,2,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1738460,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A042,LAW.ONT.DR1738460,,,,,,3,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738461,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A042,LAW.ONT.DR1738461,,,,,,3,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738462,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A042,LAW.ONT.DR1738462,,,,,,3,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738463,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A042,LAW.ONT.DR1738463,,,,,,3,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738464,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A042,LAW.ONT.DR1738464,,,,,,3,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
